,z,dl_ries,erro_ries
0,0.50309,2709.505269663341,0.38234425469166133
1,0.4948,2642.6521433706844,0.36300253991051135
2,0.67767,4503.394571748606,0.5655148988393377
3,0.8665,5192.422223199956,0.49240782213677675
4,0.79857,5225.164890163819,0.4935591146832738
5,0.37144,2011.7314248659206,0.3787752477975206
6,0.35582,1810.631201374405,0.38326528872885895
7,0.2836,1342.239452797832,0.3288091512795498
8,0.4664,3085.1053579173704,0.45752365797791694
9,0.94688,5349.460683897761,0.4701878759893842
10,0.69315,4029.8603829870144,0.6549703297021563
11,0.89693,5327.825596511326,0.4753686924486208
12,0.78904,4895.082323632841,0.358857886743122
13,0.59027,3258.9672786895567,0.4757140802125699
14,0.21075,944.0391387311802,0.33445048475738515
15,0.85852,4685.328006384774,0.4324254804642818
16,0.55875,3012.728528855199,0.399498513634467
17,0.9964,6108.435606211216,0.4163073848133235
18,0.58294,3271.6738292042264,0.3817686084184128
19,0.79656,4138.948284554918,0.45775391648721636
20,0.91348,5269.749848095797,0.40836346624249403
21,0.94846,6016.58421551829,0.43990888201651246
22,0.73362,4126.862507895216,0.4507310319535845
23,0.7656,4651.681810720472,0.44877383462453957
24,0.98341,6480.372941922908,0.4443989229478509
25,0.70064,3943.1200540098525,0.49229269288212707
26,0.83814,4752.257885621906,0.5081805300237859
27,0.3706,1879.4033645338366,0.3709464584813408
28,0.35858,1729.5375682282397,0.36518999574885563
29,0.52278,3004.899835998905,0.41826458214236845
30,0.70198,3875.2524544102566,0.6966471198853486
31,0.74613,4046.8769559307575,0.47122403928123147
32,0.59185,3123.057641718122,0.38280477171026017
33,0.62063,3534.1094881586914,0.35252577773738847
34,1.00279,7277.127766264627,0.5327030612641726
35,0.61064,3477.2026345307704,0.3981169625786705
36,0.35833,1737.3207229675481,0.3551737505943316
37,0.45155,2133.92916951626,0.38027192810796673
38,0.5526,2773.511685434664,0.40122545245421254
39,0.75068,3968.2589095091184,0.5331635782827714
40,0.82269,5165.590801034337,0.42885647357014106
41,0.95076,6067.782428969586,0.4256328544399494
42,0.34052,1718.9371589386362,0.3351412602852834
43,0.81072,4590.922907591308,0.4848092913298964
44,0.61124,3925.0030630288547,0.45890520903371335
45,0.54831,2657.7859423019213,0.42321514009230565
46,1.02879,6191.273650685276,0.46086240636275827
47,0.42244,2076.586374173075,0.36657154680465215
48,0.70115,4243.752036160835,0.5077200130051871
49,0.68517,4119.077848677374,0.627684696350177
50,0.93189,5696.262570608976,0.4429022426374048
51,0.74909,4056.112574267376,0.5129008294644237
52,0.4684,2468.9369536259615,0.36346305692911013
53,0.95886,6416.969868139273,0.48918420300658505
54,0.84053,4903.54313487232,0.427359793259695
55,0.56276,3122.9138229102955,0.3627722814012119
56,0.82854,5315.816734445463,0.44347788891065326
57,0.57875,3097.3479793226265,0.3699102951894934
58,0.8645,5246.383095782512,0.42885647357014106
59,0.85851,5430.502275367976,0.47283584884632734
60,0.58575,3629.7774645486547,0.41837971139701813
61,0.48881,2624.581117619534,0.3536770702838855
62,0.68866,3703.735804940487,0.441635820836258
63,0.32454,1602.248966046735,0.327542729478403
64,0.18538,865.2866434410519,0.33168738264579234
65,0.68196,3677.13860205267,0.43380703152007827
66,0.92223,5211.947111050806,0.4853849376031449
67,0.42866,2490.003743388201,0.39005791475319135
68,0.69998,4330.220383241168,0.5878499742413799
69,0.57584,3334.187354247476,0.4108963098447875
70,0.51176,2941.7787059308316,0.36035456705356816
71,0.64191,3718.0052612941518,0.47410227064747407
72,0.35157,1956.3204736025184,0.3536770702838855
73,0.34957,1883.1720510510072,0.346884444259553
74,0.35527,1964.852709133733,0.352295519228089
75,0.87217,5176.54507497085,0.3988077381065688
76,0.92624,6305.79720954125,0.3438910836386608
77,0.41957,2313.076519395533,0.37060107071739173
78,0.89073,4809.279304894537,0.4164225140679732
79,0.48057,2517.908825052473,0.3571309479233765
80,0.5806,3308.034269752412,0.4623590866732044
81,0.80569,4625.40749728851,0.450155385680336
82,0.66464,3738.866857202908,0.4630498622011026
83,0.74566,4440.889837258161,0.4437081474199527
84,0.73669,3996.5937051143014,0.41423505822962886
85,0.37053,1799.492330440244,0.3521803899734393
86,0.85073,5125.426381994998,0.39236049984618543
87,0.21946,1036.048294154709,0.32765785873305275
88,0.64764,3725.460816904751,0.46351037921970145
89,0.6006,3360.779349569867,0.44796792984199163
90,0.7607,4276.121139817113,0.437376038414219
91,0.47057,2551.5260109096675,0.3732490435743348
92,0.49737,2700.8471083246604,0.39662028226822443
93,0.50736,2754.8629609524774,0.3806173158719158
94,0.58728,3425.705303278857,0.415731738540075
95,0.69915,3997.6981573435783,0.4521125830093809
96,0.76108,4537.639607593044,0.4613229233813571
97,0.78805,4649.21895750011,0.4102055343168893
98,0.40547,2284.5464885518245,0.3464239272409542
99,0.80804,5720.97434196643,0.46846093716963866
100,0.58328,3695.0472818370054,0.3904033025171405
101,0.72013,4472.187464989163,0.5373082314501606
102,0.83699,5094.24701912758,0.4206822964900122
103,0.80603,4975.995741385834,0.5150882853027681
104,0.50074,2858.2486036727405,0.4051398471123024
105,0.53378,2709.5676590460594,0.4754838217032705
106,0.82212,4781.013830245064,0.5186572921969088
107,0.12531,549.1361063180864,0.3305360900992953
108,0.44368,2295.250020802698,0.4027221327646586
109,0.68366,4313.402641952849,0.7610043732345321
110,0.72668,4226.783466821555,0.4669642568591925
111,0.40455,2163.9638429825923,0.3396313012166218
112,0.69065,3949.4807373573076,0.5152034145574178
113,0.57661,3124.208430643528,0.37509111164873005
114,0.72068,4181.094659128286,0.5592979190882538
115,0.55031,3017.3799486255994,0.37969628183471815
116,0.84797,5106.225616299572,0.4829672232555012
117,0.43544,2086.17146137123,0.34308517885611284
118,0.30158,1494.4796303050912,0.3083161439519027
119,0.58073,3553.9392513940575,0.40801807847854493
120,0.34593,1858.018355046733,0.34769034904210094
121,0.33094,1594.3365413085062,0.3381346209061757
122,0.44956,2533.9030834514433,0.41757380661447024
123,0.29172,1381.7516758950826,0.38073244512656546
124,0.46127,2354.452862280147,0.4092845002796917
125,0.63222,3785.5588318644245,0.5628669259823945
126,0.26862,1205.7020518785332,0.3207501034540706
127,0.92491,6227.589819337373,0.5348905171025169
128,0.62522,3451.6758184421224,0.392130241336886
129,0.60825,3321.5439246645738,0.38361067649280806
130,0.57828,3115.0139793708295,0.4120476023912845
131,0.71963,4083.663985454883,0.5657451573486371
132,0.7666,4959.181463107514,0.45890520903371335
133,0.36791,1972.0140280581127,0.32673682469585513
134,0.84852,5156.4403717148625,0.43415241928402737
135,0.7766,4622.107053110252,0.50276945505525
136,0.58375,3160.2395215051906,0.32040471569012147
137,0.58873,3207.5246305292208,0.39155459506363754
138,0.76859,4870.348068632632,0.4808948966718065
139,0.5138,2961.351776964751,0.3981169625786705
140,0.63771,3311.3112148259142,0.6283754718780751
141,0.43487,2282.7586651535844,0.3557493968675801
142,0.58375,3457.0845402655514,0.4150409630121768
143,0.66206,3942.3029954223366,0.5055325571668428
144,0.62189,3374.1159278808145,0.4669642568591925
145,0.41664,2233.983699936167,0.3627722814012119
146,0.45169,2082.2362360358343,0.409169371025042
147,0.73401,4525.952586396362,0.6459902478394797
148,0.74202,4995.166858816228,0.5875045864774308
149,0.34957,1563.1476426409538,0.36841361487904734
150,0.51476,3045.7201742673074,0.4041036838204551
151,0.64364,3694.1115026643306,0.5394956872885049
152,0.47058,2379.0852257117026,0.3897125269892423
153,0.26349,1194.0705850893348,0.3405523352538194
154,0.7427,4270.807532252893,0.5499724494616279
155,0.91075,5865.702062245448,0.46892145418823744
156,0.33753,1693.3237512090486,0.3374438453782775
157,0.98377,6770.332531391091,0.42344539860160507
158,0.81369,5004.376776256303,0.41688303108657204
159,0.81773,5183.462965965361,0.37037081220809226
160,0.96075,5763.9472815740055,0.4552210728849229
161,0.75669,4507.440473294483,0.4566026239407193
162,0.87796,5374.400167092528,0.4219487182911589
163,0.80902,4870.684511978668,0.47617459723116873
164,0.62723,3378.1583257683415,0.40986014655294023
165,0.93389,6295.931583582695,0.5546927489022657
166,0.69715,4004.3312831575354,0.4650070595301476
167,0.76706,5284.2091653234,0.5032299720738487
168,0.86397,5311.901338589417,0.4440535351839018
169,0.51434,2776.4509152245905,0.3620815058733137
170,0.47039,2924.8257663345616,0.4167679018319223
171,0.9279,6335.486940038715,0.5132462172283728
172,0.63071,3371.6307030918824,0.4218335890365092
173,0.6157,3624.51582278249,0.42206384754580867
174,0.56475,3190.2153474384745,0.4051398471123024
175,0.55775,3132.4200850734633,0.4027221327646586
176,0.73561,4569.303442076417,0.5343148708292683
177,0.26199,1195.8315297253089,0.3412431107817176
178,0.76159,4376.732460394345,0.44773767133269227
179,0.85852,5686.5648992813885,0.5029997135645493
180,0.55875,3691.645584301467,0.4412904330723089
181,0.48072,2486.9668707038672,0.35413758730248424
182,0.92224,5759.038740540254,0.523262462382897
183,0.47572,2426.833604424506,0.34308517885611284
184,0.8932,5775.904448050379,0.4552210728849229
185,0.6319,3008.4306178840557,0.4997760944343577
186,0.73602,4484.251891485308,0.5774883413229066
187,0.41865,2104.9898206150533,0.35736120643267594
188,0.53578,2771.468839207566,0.38361067649280806
189,0.73501,4616.895024490933,0.5025391965459505
190,0.60987,3588.7235117241275,0.4343826777933268
191,0.70198,4109.036508926709,0.47145429779053094
192,0.9833,6341.4708432676525,0.4213730720179104
193,0.75905,4540.879737268528,0.4412904330723089
194,0.64364,3688.9264811899725,0.5556137829394633
195,0.51559,2823.124298562144,0.49781889710531274
196,0.80569,4454.305500526749,0.3916697243182872
197,0.8007,4078.589529626001,0.46189856965460563
198,0.71565,4118.983004496795,0.5393805580338553
199,0.76668,4921.981760558885,0.5079502715144866
200,0.90173,5604.798451677231,0.4400240112711622
201,0.71868,3835.570767259848,0.4396786235072131
202,0.5796,3030.958569569634,0.36772283935114913
203,0.96074,6424.657791729829,0.4203369087260631
204,0.64864,3575.4441618528044,0.45821443350581514
205,0.93675,5499.712662804292,0.4156166092854253
206,0.46156,2503.39857105751,0.34803573680605004
207,0.67065,4008.574874362866,0.500812257726205
208,0.24649,1197.0436853575482,0.34089772301776844
209,0.63822,3499.532249063764,0.5157790608306663
210,0.53532,2883.3011155542354,0.34734496127815184
211,0.77307,4799.654764182206,0.4979340263599624
212,0.3705,1890.2097543738514,0.33226302891904086
213,0.69916,4205.232382011669,0.489990107789133
214,0.3735,1855.1114245657964,0.3313419948818432
215,0.85298,5093.777843244427,0.43933323574326394
216,0.60326,3661.086584128827,0.421142813508611
217,0.53433,2694.38715869357,0.38890662220669436
218,0.40048,1986.1863825144167,0.3571309479233765
219,0.3715,1933.1697912459385,0.33951617196197204
220,0.83999,4477.751623280829,0.44152069158160834
221,0.53278,2869.4588430750064,0.354252716557134
222,0.93225,6120.684588704592,0.5759916610124606
223,0.55381,3182.438355267353,0.3780844722696224
224,0.84214,5143.041159832574,0.5199237139980556
225,0.72767,4166.198900808488,0.5476698643686339
226,0.44255,2401.983390666877,0.35390732879318487
227,0.28251,1448.5050044853729,0.339170784198023
228,0.51961,2842.6932613272593,0.34308517885611284
229,1.0608,6073.793185847019,0.4700727467347345
230,0.26849,1245.8048004359034,0.3341050969934361
231,0.2505,1205.7575777884813,0.34861138307929856
232,0.69816,4022.351319597806,0.5919946274087692
233,0.73012,3978.139423923854,0.5322425442455737
234,0.99781,5867.3230395568535,0.3115397630820944
235,0.40946,2168.702599345462,0.34297004960146316
236,0.12679,568.3030672122945,0.36760771009649945
237,0.25577,1296.8208966192062,0.5107133736260794
238,0.08859,375.5692267551821,0.33629255283178044
239,0.11782,483.82688799709973,0.3202895864354718
240,0.18356,803.5631267830893,0.3877553296601973
241,0.14055,660.9977786538225,0.36000917928961906
242,0.15171,637.7639986990168,0.32984531457139704
243,0.094,420.53292121804225,0.3289242805341995
244,0.28631,1522.4393482690973,0.4384122017060664
245,0.26318,1310.7504032629897,0.42125794276326073
246,0.14167,638.7780731127746,0.3331840629562384
247,0.16053,680.111314599178,0.3582822404698735
248,0.1229,530.8355502183801,0.3606999548175173
249,0.1262,524.4571372147848,0.352295519228089
250,0.17331,752.818009369922,0.32063497419942094
251,0.16448,711.7869150478234,0.34147336929101696
252,0.16018,676.9708989436247,0.3464239272409542
253,0.24488,1046.2368200050632,0.390978948790389
254,0.24805,1102.4274031505165,0.4014557109635119
255,0.27511,1318.7121269419124,0.44911922238848867
256,0.33015,1707.733115019322,0.4579841749965158
257,0.3307,1628.4333947499852,0.43311625599218007
258,0.1604,696.9955414397366,0.34435160065725956
259,0.21861,1047.1526593543401,0.4014557109635119
260,0.12005,524.4088351517671,0.3271973417144539
261,0.17818,981.0022421684434,0.38821584667879616
262,0.279,1400.328732726905,0.397541316305422
263,0.18562,876.4557609579242,0.390978948790389
264,0.06641,277.7282131508439,0.35321655326528667
265,0.25769,1263.2811038073569,0.4210276842539613
266,0.27946,1263.1647566759075,0.4140047997203295
267,0.2655,1143.3521163970345,0.3916697243182872
268,0.18478,833.7771712383624,0.3352563895399331
269,0.05715,238.4459772605564,0.33894052568872357
270,0.32601,1515.863165466801,0.42920186133409016
271,0.10902,479.0931925519288,0.3289242805341995
272,0.20299,968.3224481311589,0.41032066357153896
273,0.37949,1877.1111957948383,0.4133140241924313
274,0.21198,963.4518167374799,0.3752062409033798
275,0.21327,1005.9815136254442,0.4061760104041497
276,0.14393,650.3542759654459,0.352295519228089
277,0.25218,1201.0469923271405,0.46270447443715357
278,0.25641,1262.2924946775977,0.49482553648442046
279,0.2186,1099.512066879352,0.48008899188925863
280,0.07883,358.0469676688664,0.3731339143196851
281,0.08328,393.3326517288043,0.35931840376172086
282,0.17008,786.6471978820651,0.33848000867012473
283,0.23643,1050.2918609261071,0.4219487182911589
284,0.30538,1324.5245123786049,0.547209347350035
285,0.08286,354.47042013181505,0.33502613103063367
286,0.18905,770.5130523752996,0.3654202542581551
287,0.08162,353.345854108902,0.3321478996643911
288,0.25626,1251.0653619059174,0.4638557669836506
289,0.12631,579.4954094610603,0.40260700351000894
290,0.1028,476.81509957460605,0.4243664326388027
291,0.1244,551.6708034191448,0.32374346407496285
292,0.37003,2178.361736994189,0.46880632493358776
293,0.20192,837.8957739530991,0.3563250431408286
294,0.18004,960.483702177562,0.42217897680045835
295,0.16163,746.7581996530506,0.3912092072996884
296,0.22644,1050.5579171206716,0.4167679018319223
297,0.29649,1364.5202966601096,0.4250572081667009
298,0.24999,1219.6353401744752,0.3984623503426197
299,0.14864,675.507227408038,0.33686819910502896
300,0.14711,632.7031548665012,0.3300755730806965
301,0.2149,1220.0285675332739,0.43357677301077885
302,0.14462,642.8653230319069,0.41365941195638034
303,0.13226,678.984718521524,0.3990379966158682
304,0.2195,1112.013347204338,0.4020313572367604
305,0.38447,2123.9779313156414,0.43622474586772203
306,0.1742,822.6592778705877,0.34884164158859793
307,0.17772,770.3533934509903,0.373939819102233
308,0.29911,1412.3749295891291,0.3916697243182872
309,0.1187,544.1893021177802,0.4004195476716646
310,0.17685,783.3214154374534,0.3361774235771307
311,0.24526,1321.4173356162737,0.5254499182212413
312,0.1959,902.9215116631339,0.3669169345686012
313,0.24832,1162.2779534189924,0.3974261870507723
314,0.30617,1590.0471399817716,0.46362550847435113
315,0.24616,1195.0332801527318,0.39270588761013453
316,0.13527,690.9076477901947,0.35344681177458603
317,0.21028,941.9763517557732,0.399498513634467
318,0.23603,1193.8231603058389,0.37566675792197857
319,0.17831,833.8155689802048,0.35321655326528667
320,0.22043,1022.3273982739407,0.44773767133269227
321,0.31468,1621.884786193768,0.4540697803384259
322,0.1846,904.3780226860376,0.34953241711649613
323,0.2611,1221.0121906907605,0.4113568268633863
324,0.18122,773.1967146102808,0.33468074326668457
325,0.38003,1788.5867123646476,0.4388727187246652
326,0.1846,838.5520017413569,0.3412431107817176
327,0.20824,948.265608624774,0.3701405536987929
328,0.17746,818.9360699726661,0.38925200997064346
329,0.31555,1546.5358793188311,0.4456653447489976
330,0.24954,1200.9363769052234,0.37923576481611937
331,0.20324,946.6294251348356,0.36737745158720003
332,0.12347,536.9823361916613,0.3289242805341995
333,0.20314,943.5610391379862,0.3692195196615952
334,0.15352,742.1983764502371,0.33375970922948694
335,0.33398,1709.9365677880603,0.458674950524414
336,0.19582,894.7876885998684,0.3571309479233765
337,0.24943,1151.8077596077594,0.4247118204027518
338,0.1549,709.6104459796383,0.33686819910502896
339,0.15625,697.541418214394,0.38211399618236197
340,0.15819,644.718303543034,0.377048308977775
341,0.309,1615.3997078432078,0.5453672792756398
342,0.24828,1178.2026629913678,0.4117022146273354
343,0.18484,811.2412022567012,0.3764726627045265
344,0.18353,886.0944165639978,0.37923576481611937
345,0.18212,835.4683457911162,0.40905424177039224
346,0.17675,800.0000239617261,0.3891368807159938
347,0.17748,725.0367161924642,0.37106158773599046
348,0.0718,280.81480451355327,0.38084757438121525
349,0.13796,600.5788029725783,0.3332991922108881
350,0.16941,869.0204570194883,0.3953538604670777
351,0.24527,977.1472182263594,0.43069854164453625
352,0.14406,644.6589255273382,0.3335294507201876
353,0.25163,1238.1121913603442,0.4287413443154914
354,0.03743,158.54771962622135,0.3605848255628676
355,0.27716,1667.784756189121,0.5652846403300382
356,0.28712,1257.0715570530263,0.43541884108517415
357,0.19845,929.0305597209888,0.4120476023912845
358,0.16031,726.457145693841,0.3891368807159938
359,0.21053,1118.7163877996268,0.43921810648861426
360,0.23753,1119.2832380909424,0.3951236019577783
361,0.15499,749.0831015510868,0.36369331543840955
362,0.0939,432.4242093306145,0.43622474586772203
363,0.15253,729.642293833776,0.3535619410292357
364,0.25693,1261.304659206218,0.4250572081667009
365,0.21231,1014.21493140701,0.392130241336886
366,0.24583,1054.1198704989438,0.39339666313803273
367,0.13679,629.4626996124947,0.3471147027688524
368,0.32529,1686.630695814253,0.5086410470423848
369,0.10643,461.3919361609788,0.3280032464970018
370,0.4008,2028.4765899278054,0.460977535617408
371,0.1891,877.566426778604,0.39224537059153575
372,0.19731,857.1167849682847,0.3504534511536938
373,0.12783,573.2182382263512,0.3960446359949759
374,0.12291,542.0632941523337,0.3299604438260468
375,0.12687,581.6342869858953,0.3307663486085947
376,0.21311,957.7893419308573,0.421142813508611
377,0.21075,980.3925446044209,0.384416581275356
378,0.26826,1392.0665566569448,0.44382327667460236
379,0.20431,952.5110004539399,0.37842986003357143
380,0.26991,1268.177372484557,0.384416581275356
381,0.24162,1101.9198334508098,0.44152069158160834
382,0.2908,1239.367204820682,0.42931699058873984
383,0.35306,1619.3845816824835,0.4409450453083598
384,0.28509,1467.0671748342193,0.4475074128233928
385,0.21929,955.8285533395657,0.4453199569850485
386,0.17537,786.1944976643407,0.37969628183471815
387,0.23517,1108.1026666298237,0.42782031027829376
388,0.15298,701.3422462951929,0.3444667299119093
389,0.20982,1064.0205112839874,0.45683288245001874
390,0.29121,1412.179816259874,0.43772142617816817
391,0.31353,1623.678350482443,0.43622474586772203
392,0.13672,622.3576037831402,0.35413758730248424
393,0.29532,1585.4771962622135,0.5353510341211157
394,0.30369,1397.1724066997974,0.40295239127395804
395,0.20532,982.4489662212742,0.40318264978325746
396,0.12175,517.9048761701797,0.3178718720878281
397,0.17424,782.3120144022499,0.3464239272409542
398,0.24862,1220.562436028735,0.41435018748427854
399,0.2453,1172.6813005662423,0.41688303108657204
400,0.13816,654.4854558704391,0.36127560109076584
401,0.24288,1126.1338164199474,0.36265715214656224
402,0.24237,1210.347284074052,0.4419812086002071
403,0.31437,1313.2880726606704,0.40755756145994615
404,0.2754,1366.7843582393507,0.4443989229478509
405,0.30004,1349.2113936256223,0.45786904574186604
406,0.21735,1058.741654405521,0.45280335853727915
407,0.20311,913.4399460245214,0.3811929621451643
408,0.19005,845.7071454559205,0.44946461015243777
409,0.29003,1319.106924122585,0.4447443107118
410,0.22796,1030.077734875657,0.43852733096071606
411,0.31032,1373.883791690016,0.45579671915817144
412,0.13712,742.2154663961691,0.3549434920850322
413,0.08798,381.8739205849916,0.33755897463292717
414,0.08534,372.0231793816617,0.3354866480492325
415,0.19024,945.6272963411586,0.36438409096630775
416,0.09278,414.49567182952467,0.34308517885611284
417,0.12891,580.7243011221902,0.38671916636835
418,0.26136,1200.4940170840625,0.456717753195369
419,0.26132,1371.4500668726123,0.503920747601747
420,0.1957,932.0302327098068,0.3897125269892423
421,0.14723,651.553376887944,0.3725582680464366
422,0.21154,1188.4201314471907,0.5107133736260794
423,0.17972,806.0277611464732,0.3528711655013375
424,0.1907,965.0726323073227,0.36668667605930183
425,0.3385,1599.3370567708914,0.4646616717661985
426,0.11762,536.8463441872362,0.33606229432248097
427,0.28854,1418.7308092351439,0.46949710046148596
428,0.26377,1257.708511500188,0.45349413406517736
429,0.24931,1325.3482226088936,0.41653764332262294
430,0.22939,1051.6712461692794,0.38476196903930504
431,0.08575,369.48771225393233,0.32316781780171433
432,0.27631,1482.8253431456685,0.5308609931897773
433,0.36165,1909.3256195084623,0.4708786515172824
434,0.30006,1482.7570580873873,0.472605590337028
435,0.11659,528.3600833279859,0.330651219353945
436,0.15474,648.9481519455463,0.3327235459376396
437,0.2501,1275.3811679969556,0.39662028226822443
438,0.25149,1224.0523724999107,0.38361067649280806
439,0.12941,569.40332649788,0.3396313012166218
440,0.30894,1551.5650918858012,0.4819310599636538
441,0.29859,1511.5064334061317,0.46811554940568956
442,0.27057,1301.3077012932742,0.4812402844357556
443,0.29318,1451.9444466828568,0.42298488158300623
444,0.18988,868.9804380699704,0.36495973723955627
445,0.12368,532.672161144446,0.32742760022375333
446,0.31262,1486.5174099970425,0.42125794276326073
447,0.3088,1633.8417894650527,0.44957973940708745
448,0.20244,925.8273367987194,0.40905424177039224
449,0.21139,935.2764520044354,0.3859132615858021
450,0.1787,844.306241909012,0.35736120643267594
451,0.30317,1661.1161476000157,0.40905424177039224
452,0.21432,1024.0944204749728,0.39328153388338305
453,0.32007,1531.5105752344778,0.4047944593483533
454,0.21791,1077.3578985571107,0.41964613319816485
455,0.07523,320.44979640873476,0.3266216954412054
456,0.2574,1318.9550650674882,0.43749116766886875
457,0.18446,829.7361273132691,0.39293614611943395
458,0.11639,506.93234217223295,0.3266216954412054
459,0.06481,263.8213874585235,0.3474600905328015
460,0.10298,476.5297290963014,0.3292696682981485
461,0.04437,170.14923467671844,0.36829848562439765
462,0.16576,680.6126238014971,0.37198262177318814
463,0.16799,718.5549739737369,0.372788526555736
464,0.17043,742.5915447820196,0.4203369087260631
465,0.12029,562.3542737269503,0.3521803899734393
466,0.13855,630.9428163176981,0.39328153388338305
467,0.23353,1071.8400976168568,0.4437081474199527
468,0.24615,1123.2075136749822,0.42931699058873984
469,0.22259,1153.6657513340222,0.4480830590966413
470,0.17893,798.325496938623,0.3741700776115325
471,0.19694,916.9802882197373,0.360815084072167
472,0.22889,1108.8939142043614,0.4226394938190572
473,0.26419,1369.966665871299,0.4754838217032705
474,0.1034,463.86328578619174,0.3239737225842622
475,0.21313,982.5847059382785,0.375897016431278
476,0.1568,683.5967668381046,0.34630879798630454
477,0.24317,1246.723081601568,0.44842844686059047
478,0.23823,1246.2925530580726,0.42217897680045835
479,0.20827,969.1477682383327,0.3958143774856765
480,0.25085,1340.5406873962627,0.47410227064747407
481,0.2251,1042.7975448505067,0.3904033025171405
482,0.28707,1370.2821486734792,0.42125794276326073
483,0.32944,1502.0002328660655,0.42125794276326073
484,0.24575,1179.234020653005,0.3741700776115325
485,0.11981,597.544151402224,0.41907048692491633
486,0.32891,1941.019953870226,0.5746101099566642
487,0.21037,914.7659696938556,0.36910439040694554
488,0.20284,983.9657914184742,0.3601243085442688
489,0.28403,1275.3811679969556,0.4060608811495
490,0.18046,747.3258418065958,0.33537151879458277
491,0.26043,1283.9555828128016,0.4423265963641563
492,0.14774,651.7184260694712,0.32765785873305275
493,0.32753,1610.756898480016,0.41112656835408695
494,0.24177,1303.2868100757826,0.4533790048105277
495,0.22308,1076.8370757575574,0.3870645541322991
496,0.18261,917.0014027142456,0.40893911251574255
497,0.15286,702.231004058285,0.3280032464970018
498,0.13806,611.8570944175164,0.3280032464970018
499,0.2071,1132.374289053792,0.5198085847434059
500,0.20291,942.6055662158683,0.37048594146274194
501,0.19777,879.4476646813769,0.3891368807159938
502,0.2223,1079.244887417622,0.41262324866453304
503,0.27307,1280.1179872514203,0.42609337145854825
504,0.18628,893.3671932213515,0.354252716557134
505,0.15933,651.0734714436254,0.3347958725213343
506,0.21911,1054.5811395251542,0.382459383946311
507,0.17354,875.4674427607952,0.38752507115089796
508,0.2441,1091.566000394845,0.4257479836945991
509,0.13366,581.8218139514756,0.3246644981121605
510,0.28313,1364.017681395876,0.4051398471123024
511,0.17365,815.9809128447512,0.40824833698784435
512,0.1963,971.829325485362,0.40732730295064673
513,0.36924,1988.4285951300496,0.4219487182911589
514,0.20562,910.2485588284554,0.37060107071739173
515,0.17371,798.785182331175,0.3837258057474578
516,0.12672,563.8972803349493,0.34469698842120866
517,0.284,1382.9293697959445,0.44082991605371014
518,0.19358,922.9113776465751,0.4054852348762515
519,0.10036,433.9203318627721,0.34872651233394825
520,0.37386,2027.4026041512143,0.28874417066145336
521,0.11787,520.4391992625413,0.3537921995385352
522,0.1919,895.9834752883479,0.4153863507761259
523,0.23657,1119.1028454863363,0.42828082729689254
524,0.15881,700.2127266840007,0.3787752477975206
